umap_1,umap_2,age,cell_type,Picalm,Adam10,App,Sorl1,Psen1
1.5467813,10.536801,0d,TA,1.0,0.0,2.0,3.0,1.0
-2.460208,15.83593,0d,Colonocyte,1.0,1.0,2.0,0.0,0.0
-2.720447,6.546369,0d,TA,0.0,1.0,4.0,0.0,6.0
4.7701607,19.493525,0d,SMC,0.0,0.0,0.0,0.0,0.0
12.817509,6.0651374,0d,Neuron,0.0,0.0,0.0,1.0,0.0
1.797623,6.9962153,0d,Stem,0.0,1.0,1.0,1.0,0.0
1.9367914,3.8174858,0d,Stem,0.0,0.0,3.0,1.0,1.0
0.89981556,11.370439,0d,TA,3.0,1.0,0.0,0.0,2.0
2.6088426,24.381903,0d,Mesothelial,0.0,0.0,0.0,0.0,0.0
-7.73352,8.260254,0d,TA,1.0,0.0,0.0,2.0,1.0
-1.5518756,14.016722,0d,Colonocyte,0.0,0.0,2.0,2.0,1.0
-7.8717484,6.7856374,0d,TA,0.0,0.0,2.0,0.0,0.0
2.7347693,23.66079,0d,Mesothelial,0.0,2.0,1.0,0.0,0.0
4.761018,19.875795,0d,SMC,0.0,0.0,0.0,0.0,0.0
4.780996,15.672424,0d,Fibroblast,1.0,0.0,0.0,0.0,0.0
5.862876,5.4964705,0d,Cycling,0.0,0.0,2.0,0.0,0.0
-7.589282,6.163037,0d,TA,1.0,0.0,2.0,0.0,0.0
-0.050957162,12.11879,0d,Colonocyte,1.0,1.0,2.0,1.0,1.0
3.4801683,20.258604,0d,SMC,0.0,0.0,0.0,0.0,0.0
4.9549103,17.131824,0d,SMC,0.0,0.0,2.0,0.0,0.0
10.222405,17.60626,0d,Lymphatic,0.0,1.0,4.0,0.0,0.0
4.720442,18.667742,0d,SMC,2.0,1.0,1.0,0.0,0.0
2.9115517,15.686874,0d,Fibroblast,0.0,0.0,2.0,0.0,0.0
1.5195807,8.685437,0d,Stem,0.0,2.0,1.0,1.0,1.0
-7.494697,5.8063855,0d,TA,0.0,0.0,1.0,0.0,1.0
-6.5328436,7.5319686,0d,TA,0.0,1.0,1.0,1.0,1.0
2.8529525,24.82007,0d,Mesothelial,0.0,0.0,4.0,0.0,0.0
5.442712,7.008142,0d,Cycling,1.0,4.0,1.0,1.0,0.0
2.620856,24.7065,0d,Mesothelial,0.0,0.0,0.0,0.0,0.0
-8.586338,8.443978,0d,TA,0.0,0.0,2.0,1.0,1.0
5.084411,15.759968,0d,Fibroblast,1.0,0.0,1.0,0.0,0.0
2.6898654,25.38247,0d,Mesothelial,0.0,1.0,6.0,0.0,1.0
5.975934,7.7420807,0d,Cycling,0.0,0.0,5.0,0.0,0.0
0.47995508,11.99393,0d,Colonocyte,0.0,0.0,3.0,0.0,0.0
-7.011789,8.046232,0d,TA,0.0,0.0,0.0,3.0,1.0
2.3146076,19.444693,0d,SMC,0.0,0.0,0.0,0.0,0.0
6.4475527,21.169859,0d,SMC,0.0,0.0,0.0,0.0,0.0
2.777216,15.772548,0d,Fibroblast,0.0,0.0,1.0,0.0,0.0
8.9630575,10.540107,0d,Macrophage,1.0,0.0,2.0,0.0,0.0
2.5422611,24.691353,0d,Mesothelial,1.0,2.0,3.0,0.0,0.0
5.58314,7.1588182,0d,Cycling,0.0,0.0,2.0,0.0,1.0
4.5750694,18.76046,0d,SMC,0.0,0.0,0.0,0.0,0.0
5.5717325,14.339828,0d,Fibroblast,1.0,0.0,3.0,0.0,0.0
2.7799766,15.896017,0d,Fibroblast,0.0,1.0,0.0,0.0,1.0
4.9183345,15.891327,0d,Fibroblast,0.0,1.0,1.0,0.0,0.0
-9.6769285,7.179056,0d,TA,1.0,6.0,3.0,0.0,2.0
-9.271386,7.2636395,0d,TA,0.0,1.0,1.0,2.0,2.0
4.1904736,-2.1182048,0d,Enteroendocrine,1.0,0.0,3.0,1.0,1.0
-8.76651,5.0066257,0d,TA,1.0,0.0,3.0,1.0,1.0
2.4028037,25.284466,0d,Mesothelial,0.0,0.0,3.0,0.0,1.0
-0.77275723,12.131954,0d,Colonocyte,2.0,0.0,14.0,1.0,3.0
2.6735215,3.9885247,0d,Stem,1.0,1.0,2.0,3.0,1.0
5.795965,6.2540355,0d,Cycling,0.0,0.0,1.0,1.0,0.0
2.9412668,23.51634,0d,Mesothelial,0.0,2.0,0.0,0.0,0.0
4.8519926,10.298409,0d,Cycling,1.0,2.0,1.0,0.0,2.0
3.810527,4.8313212,0d,Cycling,0.0,1.0,3.0,0.0,0.0
1.1222788,9.365193,0d,TA,1.0,2.0,1.0,1.0,0.0
3.7290804,4.5209203,0d,Cycling,0.0,0.0,0.0,1.0,0.0
2.5465448,24.61311,0d,Mesothelial,1.0,1.0,6.0,0.0,0.0
12.669818,5.7347765,0d,Neuron,1.0,0.0,7.0,1.0,0.0
13.625749,11.89094,0d,Glia,0.0,0.0,1.0,1.0,0.0
-7.264878,4.578802,0d,TA,1.0,2.0,0.0,1.0,0.0
-7.646581,4.4530745,0d,TA,0.0,1.0,3.0,0.0,1.0
-2.0949628,15.86536,0d,Colonocyte,0.0,1.0,1.0,0.0,1.0
10.976332,17.600796,0d,Lymphatic,2.0,1.0,0.0,0.0,0.0
4.7648535,10.743194,0d,Cycling,3.0,0.0,1.0,1.0,1.0
3.7204998,4.373736,0d,Cycling,1.0,0.0,1.0,0.0,1.0
4.4800887,5.640932,0d,Cycling,0.0,0.0,0.0,3.0,0.0
2.7412384,16.09301,0d,Fibroblast,0.0,0.0,0.0,0.0,0.0
-7.9495554,12.58022,0d,TA,3.0,2.0,0.0,2.0,4.0
5.518026,14.651222,0d,Fibroblast,0.0,1.0,2.0,0.0,0.0
4.401027,16.481857,0d,Fibroblast,0.0,0.0,0.0,0.0,1.0
2.8074627,24.467611,0d,Mesothelial,0.0,1.0,1.0,0.0,0.0
-8.878031,9.564393,0d,TA,1.0,1.0,3.0,0.0,0.0
2.7531288,24.168089,0d,Mesothelial,0.0,4.0,3.0,0.0,0.0
1.144291,5.124416,0d,Stem,0.0,0.0,0.0,1.0,2.0
2.6669636,25.103998,0d,Mesothelial,0.0,0.0,4.0,0.0,0.0
-8.461337,9.373782,0d,TA,2.0,1.0,2.0,1.0,1.0
6.4625735,14.277282,0d,Fibroblast,0.0,0.0,2.0,0.0,0.0
0.3362744,9.093235,0d,TA,2.0,0.0,2.0,0.0,0.0
3.6895006,9.879379,0d,Cycling,0.0,2.0,1.0,1.0,1.0
3.6000807,19.860437,0d,SMC,0.0,0.0,0.0,0.0,0.0
2.7780933,23.453918,0d,Mesothelial,1.0,0.0,1.0,0.0,0.0
4.731953,19.83156,0d,SMC,0.0,1.0,0.0,0.0,0.0
2.7560747,24.464767,0d,Mesothelial,0.0,2.0,6.0,0.0,0.0
-0.7064024,4.1977043,0d,Enteroendocrine,0.0,3.0,1.0,0.0,1.0
2.9459813,23.957752,0d,Mesothelial,1.0,0.0,1.0,0.0,0.0
3.9581096,5.7927356,0d,Cycling,0.0,0.0,3.0,1.0,0.0
3.4371326,19.458668,0d,SMC,3.0,0.0,0.0,0.0,0.0
-1.4999596,13.029952,0d,Colonocyte,0.0,1.0,2.0,0.0,1.0
-3.7426946,14.487758,0d,Colonocyte,3.0,0.0,2.0,0.0,2.0
-7.3149495,4.8267317,0d,TA,0.0,0.0,1.0,3.0,1.0
-1.4247873,13.807035,0d,Colonocyte,0.0,1.0,0.0,2.0,3.0
12.105706,7.434193,0d,Neuron,1.0,0.0,7.0,0.0,0.0
4.191937,9.835195,0d,Cycling,2.0,2.0,1.0,4.0,0.0
0.36004815,9.925118,0d,TA,0.0,0.0,0.0,1.0,4.0
3.5292623,14.394141,0d,Fibroblast,0.0,0.0,0.0,0.0,1.0
4.6475263,-1.948208,0d,Enteroendocrine,0.0,0.0,3.0,0.0,0.0
10.515286,17.68849,0d,Lymphatic,2.0,2.0,1.0,0.0,0.0
-1.7217631,13.766064,0d,Colonocyte,3.0,1.0,2.0,1.0,2.0
6.1929717,20.060846,0d,SMC,0.0,1.0,3.0,0.0,1.0
6.1924477,7.5967007,0d,Cycling,0.0,1.0,2.0,0.0,4.0
2.5216308,7.3491244,0d,Cycling,2.0,1.0,2.0,0.0,1.0
6.052218,20.768776,0d,SMC,0.0,1.0,0.0,0.0,0.0
1.6543102,8.78042,0d,TA,1.0,0.0,2.0,0.0,1.0
5.397574,5.7775717,0d,Cycling,0.0,1.0,1.0,1.0,1.0
5.4999175,6.713441,0d,Cycling,0.0,1.0,1.0,1.0,1.0
4.7027693,20.18721,0d,SMC,0.0,0.0,0.0,1.0,1.0
-2.2365944,13.741291,0d,Colonocyte,0.0,2.0,6.0,1.0,0.0
10.51374,6.706723,0d,Neuron,1.0,0.0,2.0,0.0,1.0
5.490148,15.086145,0d,Fibroblast,3.0,0.0,1.0,0.0,1.0
2.5165699,16.52621,0d,Fibroblast,2.0,0.0,1.0,0.0,0.0
-4.093088,25.445335,0d,Vascular,0.0,1.0,3.0,0.0,0.0
5.295629,5.7862196,0d,Cycling,1.0,0.0,4.0,1.0,0.0
2.699743,15.823783,0d,Fibroblast,0.0,0.0,1.0,0.0,0.0
-9.149676,10.045044,0d,TA,1.0,1.0,1.0,1.0,1.0
3.5922492,16.26053,0d,Fibroblast,0.0,0.0,2.0,0.0,0.0
0.98946846,10.557572,0d,TA,1.0,1.0,3.0,1.0,3.0
-5.4892616,8.725687,0d,Cycling,1.0,0.0,2.0,0.0,1.0
-9.019177,9.936119,0d,TA,0.0,2.0,1.0,2.0,2.0
2.7375803,23.746695,0d,Mesothelial,1.0,0.0,3.0,0.0,0.0
-7.417,4.977717,0d,TA,0.0,1.0,0.0,1.0,1.0
-2.1611228,9.082241,0d,TA,7.0,4.0,9.0,2.0,4.0
-2.9736712,11.373853,0d,Colonocyte,1.0,4.0,3.0,0.0,1.0
-9.465015,7.777352,0d,TA,0.0,0.0,1.0,1.0,0.0
10.690447,17.117048,0d,Lymphatic,0.0,0.0,0.0,0.0,0.0
4.45696,-2.4552243,0d,Enteroendocrine,0.0,1.0,9.0,0.0,0.0
5.1332335,8.960546,0d,Cycling,1.0,2.0,2.0,1.0,0.0
5.413587,5.42059,0d,Cycling,0.0,1.0,2.0,2.0,0.0
-6.2738433,7.5500007,0d,Cycling,0.0,0.0,1.0,0.0,0.0
11.065793,18.998377,0d,Lymphatic,2.0,4.0,11.0,0.0,2.0
-0.8070975,13.317862,0d,Colonocyte,1.0,0.0,5.0,0.0,0.0
5.4060254,8.25876,0d,Cycling,1.0,0.0,1.0,1.0,0.0
12.751501,7.462574,0d,Neuron,1.0,1.0,13.0,3.0,1.0
4.411582,9.2481575,0d,Cycling,0.0,1.0,0.0,2.0,0.0
12.779811,5.441511,0d,Neuron,0.0,0.0,3.0,1.0,0.0
3.2963963,16.080006,0d,Fibroblast,2.0,0.0,4.0,0.0,0.0
-8.807954,12.299856,0d,TA,0.0,2.0,7.0,0.0,2.0
-0.07018804,4.1661096,0d,Stem,1.0,1.0,1.0,3.0,0.0
2.7857368,15.895445,0d,Fibroblast,1.0,0.0,2.0,0.0,1.0
0.45749107,8.161564,0d,TA,0.0,1.0,1.0,4.0,0.0
2.5700314,5.44052,0d,Stem,0.0,0.0,0.0,1.0,0.0
-0.7227081,13.846963,0d,Colonocyte,0.0,1.0,5.0,1.0,1.0
-3.8221598,3.9446752,0d,TA,0.0,5.0,2.0,4.0,2.0
1.4913728,8.501134,0d,TA,1.0,1.0,0.0,1.0,0.0
4.914182,20.16316,0d,SMC,1.0,1.0,0.0,0.0,0.0
5.930097,5.661711,0d,Cycling,1.0,0.0,1.0,0.0,0.0
3.6507173,19.990282,0d,SMC,0.0,0.0,1.0,0.0,1.0
-6.503782,5.6197114,12w,TA,0.0,0.0,0.0,0.0,1.0
-2.0436332,15.666785,12w,Colonocyte,1.0,0.0,1.0,1.0,1.0
3.8532805,10.290454,12w,Cycling,3.0,1.0,4.0,0.0,2.0
5.6191125,8.224609,12w,Cycling,0.0,1.0,0.0,0.0,0.0
-7.7442493,5.1688995,12w,TA,0.0,0.0,1.0,0.0,1.0
13.661306,11.979961,12w,Glia,0.0,0.0,0.0,0.0,1.0
-1.5729383,14.757042,12w,Colonocyte,2.0,0.0,0.0,0.0,0.0
1.0261346,8.551453,12w,TA,1.0,1.0,0.0,0.0,0.0
-3.3082042,7.098866,12w,TA,0.0,0.0,1.0,0.0,1.0
-6.5568395,7.7092066,12w,TA,0.0,1.0,4.0,2.0,0.0
1.0739725,5.9680176,12w,Stem,1.0,1.0,1.0,0.0,0.0
0.471936,10.176066,12w,TA,2.0,2.0,2.0,0.0,4.0
-3.9662359,6.7690053,12w,TA,1.0,1.0,5.0,1.0,0.0
-0.34773827,16.670145,12w,TA,5.0,0.0,4.0,0.0,1.0
-2.7161076,7.2124405,12w,TA,3.0,0.0,4.0,1.0,2.0
-5.5640197,6.8640046,12w,Cycling,1.0,3.0,2.0,0.0,0.0
2.2851264,25.1009,12w,Mesothelial,1.0,0.0,2.0,0.0,0.0
-8.072324,5.1974306,12w,TA,0.0,0.0,0.0,0.0,0.0
1.1580598,14.78142,12w,SMC,1.0,0.0,0.0,1.0,0.0
-2.705986,6.42887,12w,TA,2.0,2.0,3.0,1.0,2.0
-2.806108,13.335345,12w,Colonocyte,0.0,0.0,0.0,1.0,1.0
-7.492146,10.945479,12w,TA,2.0,3.0,4.0,0.0,4.0
-6.2698326,8.568356,12w,TA,0.0,0.0,1.0,0.0,1.0
-9.305362,9.10305,12w,TA,0.0,0.0,3.0,1.0,1.0
-0.4333106,12.421774,12w,Colonocyte,0.0,1.0,0.0,0.0,0.0
-1.495028,15.846606,12w,TA,2.0,1.0,2.0,0.0,2.0
11.972472,11.32022,12w,Glia,0.0,0.0,0.0,0.0,1.0
0.92153317,8.9173155,12w,TA,2.0,2.0,3.0,1.0,1.0
3.2116158,5.474334,12w,Cycling,1.0,0.0,0.0,1.0,1.0
5.052796,14.004884,12w,Fibroblast,2.0,0.0,2.0,0.0,0.0
-7.8122497,5.7020607,12w,TA,1.0,0.0,5.0,0.0,0.0
4.0294127,8.745925,12w,Cycling,1.0,2.0,3.0,0.0,1.0
5.3630915,9.200746,12w,Cycling,2.0,2.0,3.0,5.0,2.0
0.5430926,4.5786843,12w,Stem,0.0,1.0,0.0,0.0,1.0
1.0178754,9.412428,12w,TA,0.0,0.0,0.0,0.0,0.0
-2.2200837,15.719031,12w,Colonocyte,1.0,0.0,0.0,0.0,0.0
5.5202546,21.279333,12w,SMC,0.0,0.0,2.0,0.0,0.0
-0.294561,12.246331,12w,SMC,6.0,3.0,4.0,6.0,8.0
-7.792845,4.231972,12w,TA,0.0,2.0,1.0,0.0,0.0
3.8195472,14.86734,12w,Fibroblast,1.0,1.0,5.0,1.0,0.0
2.9982977,5.25819,12w,Cycling,0.0,0.0,0.0,0.0,0.0
4.551508,15.299179,12w,Fibroblast,5.0,3.0,5.0,2.0,3.0
-1.807762,12.72529,12w,Colonocyte,0.0,0.0,0.0,0.0,0.0
-4.627332,5.984888,12w,TA,2.0,3.0,0.0,1.0,2.0
-4.1135244,6.2252727,12w,TA,15.0,5.0,6.0,3.0,4.0
-3.332005,7.6447606,12w,TA,3.0,4.0,4.0,1.0,6.0
2.482165,19.980413,12w,SMC,2.0,0.0,5.0,0.0,0.0
1.0160637,8.980682,12w,TA,3.0,1.0,2.0,1.0,0.0
-5.3387537,13.043733,12w,Goblet,4.0,1.0,6.0,4.0,1.0
4.1765985,5.5228453,12w,Cycling,1.0,1.0,0.0,0.0,0.0
-3.0391295,9.998121,12w,Colonocyte,2.0,0.0,1.0,0.0,0.0
-8.304233,8.769487,12w,TA,0.0,0.0,2.0,0.0,1.0
-8.872068,9.022632,12w,TA,0.0,0.0,5.0,1.0,0.0
-4.1353707,3.6964235,12w,TA,0.0,0.0,0.0,1.0,0.0
3.8800004,6.0762124,12w,Cycling,1.0,1.0,1.0,0.0,0.0
-2.1977038,16.306776,12w,Colonocyte,0.0,0.0,0.0,0.0,0.0
1.569567,9.8036785,12w,TA,3.0,1.0,1.0,0.0,0.0
0.61484534,3.7023468,12w,Stem,0.0,1.0,4.0,4.0,1.0
-7.675478,3.7121203,12w,TA,0.0,0.0,1.0,0.0,0.0
5.8966455,21.1693,12w,SMC,2.0,0.0,1.0,1.0,0.0
-7.8830256,5.5105944,12w,TA,0.0,1.0,0.0,0.0,0.0
-5.429899,5.984361,12w,TA,1.0,0.0,0.0,0.0,0.0
-2.2158942,10.556489,12w,Colonocyte,0.0,0.0,0.0,0.0,0.0
5.7197146,8.099023,12w,Cycling,3.0,0.0,1.0,0.0,0.0
-2.1341937,14.499532,12w,TA,1.0,1.0,0.0,1.0,0.0
-9.00565,11.77604,12w,TA,2.0,1.0,2.0,0.0,0.0
-7.724123,3.0005126,12w,TA,0.0,0.0,0.0,1.0,0.0
0.45654973,9.026285,12w,TA,0.0,0.0,0.0,1.0,1.0
-5.580775,5.7383604,12w,TA,5.0,1.0,2.0,1.0,2.0
0.8869096,10.597349,12w,TA,1.0,0.0,1.0,0.0,0.0
0.69842076,10.688834,12w,TA,0.0,0.0,1.0,0.0,1.0
-3.934386,16.208303,12w,Colonocyte,1.0,0.0,2.0,0.0,0.0
0.46467495,10.359174,12w,TA,1.0,0.0,1.0,0.0,0.0
0.015338358,10.885404,12w,TA,1.0,0.0,2.0,2.0,1.0
-9.239908,10.628482,12w,TA,0.0,0.0,2.0,3.0,1.0
-2.8088477,14.751537,12w,Colonocyte,3.0,2.0,2.0,4.0,3.0
-1.6657946,21.905436,12w,B,0.0,0.0,0.0,1.0,1.0
-8.881483,6.3402624,12w,TA,1.0,0.0,1.0,0.0,1.0
-1.9363967,10.910954,12w,Goblet,0.0,0.0,1.0,0.0,2.0
-3.324596,20.10472,12w,T,3.0,3.0,5.0,2.0,4.0
3.6619427,18.675457,12w,SMC,6.0,3.0,4.0,0.0,3.0
3.1453516,14.9921665,12w,Fibroblast,0.0,0.0,0.0,0.0,0.0
-2.375697,7.50011,12w,TA,2.0,1.0,4.0,3.0,1.0
-8.514478,11.735323,12w,TA,8.0,3.0,9.0,2.0,1.0
-0.11567266,13.911645,12w,Colonocyte,5.0,0.0,7.0,1.0,1.0
-7.8240976,4.4156723,12w,TA,4.0,0.0,2.0,0.0,0.0
-7.2366295,5.3781214,12w,TA,2.0,1.0,3.0,1.0,1.0
1.0106243,8.900771,12w,TA,2.0,1.0,2.0,0.0,1.0
-8.981158,3.816881,12w,TA,0.0,0.0,0.0,1.0,0.0
8.9007225,17.595198,12w,Lymphatic,3.0,1.0,1.0,0.0,5.0
-9.65143,11.519417,12w,TA,0.0,2.0,1.0,0.0,0.0
-7.1883545,11.98316,12w,TA,1.0,0.0,3.0,0.0,2.0
-2.9175725,15.501378,12w,Colonocyte,1.0,0.0,1.0,1.0,1.0
-7.4957786,3.7982645,12w,TA,0.0,0.0,0.0,0.0,0.0
3.7365615,5.757282,12w,Cycling,1.0,0.0,2.0,1.0,0.0
-2.5534894,16.118494,12w,Colonocyte,1.0,0.0,1.0,0.0,1.0
5.1515174,19.081322,12w,SMC,0.0,0.0,0.0,1.0,2.0
9.068303,16.101105,12w,Lymphatic,0.0,2.0,1.0,0.0,1.0
-1.3035412,8.95039,12w,TA,0.0,1.0,1.0,2.0,0.0
3.3758914,6.607876,12w,Cycling,1.0,1.0,3.0,0.0,1.0
-8.580318,12.692338,12w,TA,2.0,1.0,0.0,0.0,1.0
-3.2888517,11.965743,12w,Colonocyte,0.0,0.0,1.0,0.0,0.0
-2.697419,13.314396,12w,Colonocyte,2.0,5.0,5.0,2.0,2.0
-7.931681,7.5317626,12w,TA,2.0,2.0,0.0,0.0,1.0
0.66348106,3.834093,12w,Stem,1.0,0.0,2.0,0.0,0.0
-7.1033425,5.9423532,12w,TA,1.0,0.0,1.0,1.0,0.0
-8.441239,6.496092,12w,TA,0.0,0.0,1.0,0.0,0.0
-7.225098,11.757159,12w,TA,2.0,0.0,7.0,3.0,1.0
2.262156,19.461308,12w,SMC,0.0,1.0,0.0,0.0,0.0
10.928541,8.208025,12w,Neuron,1.0,2.0,9.0,2.0,1.0
-4.755157,9.0852375,12w,Cycling,2.0,1.0,1.0,0.0,1.0
-6.2270117,9.696314,12w,TA,0.0,0.0,2.0,2.0,0.0
-5.265575,5.471532,12w,T,6.0,6.0,11.0,2.0,2.0
13.503965,12.371478,12w,Glia,1.0,0.0,0.0,1.0,1.0
5.957939,14.449861,12w,Fibroblast,0.0,0.0,2.0,0.0,0.0
5.224407,5.1407084,12w,Cycling,1.0,0.0,3.0,0.0,0.0
-7.697398,5.693463,12w,TA,0.0,2.0,0.0,0.0,1.0
7.8136244,11.970191,12w,Macrophage,2.0,0.0,1.0,1.0,2.0
8.881745,10.637944,12w,Macrophage,2.0,1.0,4.0,0.0,3.0
0.9349625,8.743736,12w,TA,0.0,1.0,0.0,0.0,0.0
4.365101,19.560808,12w,SMC,1.0,2.0,4.0,0.0,1.0
-4.9507847,13.555547,12w,Goblet,1.0,0.0,2.0,0.0,1.0
-8.129999,11.231605,12w,TA,0.0,0.0,1.0,0.0,0.0
3.1524956,17.58752,12w,SMC,0.0,2.0,2.0,0.0,1.0
-1.3991634,14.939572,12w,TA,2.0,5.0,2.0,1.0,1.0
-0.8349179,12.861864,12w,Colonocyte,1.0,3.0,2.0,0.0,5.0
-9.273302,10.509692,12w,TA,1.0,0.0,1.0,0.0,1.0
0.850045,9.332733,12w,TA,0.0,1.0,1.0,0.0,1.0
1.3190938,3.517826,12w,Stem,1.0,0.0,0.0,0.0,0.0
-0.32713258,16.234138,12w,TA,2.0,1.0,2.0,0.0,1.0
-0.24627292,16.135927,12w,TA,0.0,0.0,2.0,1.0,2.0
-8.793715,9.595544,12w,TA,2.0,1.0,5.0,0.0,0.0
-8.558751,4.4747763,12w,TA,0.0,0.0,1.0,0.0,1.0
-3.9698393,4.8366346,12w,TA,2.0,0.0,3.0,0.0,0.0
-2.5168293,7.5828514,12w,TA,2.0,0.0,3.0,0.0,0.0
1.0413744,9.865599,12w,TA,2.0,1.0,1.0,0.0,1.0
-0.25923786,22.633085,12w,B,0.0,0.0,0.0,2.0,0.0
-7.888182,4.813558,12w,TA,2.0,1.0,3.0,0.0,0.0
-4.033494,6.1224127,12w,TA,2.0,2.0,8.0,3.0,1.0
2.606581,15.345932,12w,Fibroblast,0.0,0.0,1.0,0.0,0.0
-1.6973658,7.7863097,12w,TA,0.0,0.0,1.0,0.0,0.0
-3.3087327,14.204198,12w,Colonocyte,1.0,1.0,0.0,0.0,3.0
-3.6035118,14.227403,12w,Colonocyte,7.0,5.0,3.0,0.0,5.0
12.433885,12.516017,12w,Glia,1.0,0.0,2.0,3.0,1.0
-7.084101,6.268729,12w,TA,1.0,0.0,1.0,1.0,1.0
0.26063606,12.319936,12w,Colonocyte,4.0,1.0,1.0,0.0,0.0
8.407713,16.914032,12w,Lymphatic,2.0,3.0,3.0,0.0,0.0
-2.0382347,12.390923,12w,Colonocyte,3.0,2.0,1.0,0.0,0.0
-3.2309813,15.750381,12w,Colonocyte,1.0,2.0,3.0,1.0,1.0
-6.570121,3.728382,12w,TA,2.0,1.0,1.0,0.0,3.0
8.682648,12.518899,12w,Macrophage,1.0,0.0,0.0,0.0,0.0
-4.3480124,15.44469,12w,Colonocyte,0.0,1.0,1.0,1.0,0.0
7.791642,12.749775,12w,Macrophage,0.0,0.0,7.0,0.0,2.0
-0.4505854,16.268606,12w,TA,1.0,0.0,3.0,0.0,2.0
9.056813,10.822135,12w,Macrophage,1.0,1.0,2.0,0.0,0.0
3.7771854,10.440896,12w,Cycling,1.0,0.0,2.0,0.0,2.0
0.4917438,8.506224,12w,TA,1.0,0.0,0.0,0.0,1.0
-1.028486,16.043188,12w,TA,0.0,1.0,3.0,1.0,0.0
-8.219233,9.967139,12w,TA,0.0,0.0,2.0,0.0,0.0
9.712581,18.146101,12w,Lymphatic,1.0,1.0,1.0,0.0,0.0
-9.328918,5.8923435,12w,TA,1.0,0.0,0.0,0.0,0.0
-1.4146354,13.969698,12w,Colonocyte,1.0,1.0,0.0,0.0,0.0
-1.1907719,13.636542,12w,Colonocyte,3.0,0.0,1.0,1.0,0.0
-3.5815055,15.685579,12w,Colonocyte,1.0,0.0,0.0,0.0,0.0
-7.2099886,8.656726,12w,TA,3.0,7.0,7.0,0.0,0.0
1.514417,9.127077,12w,TA,1.0,0.0,2.0,2.0,0.0
10.175766,18.0294,12w,Lymphatic,0.0,0.0,1.0,0.0,0.0
-9.063661,3.394171,12w,TA,3.0,2.0,2.0,0.0,0.0
2.6365542,7.861386,12w,Cycling,1.0,0.0,1.0,0.0,1.0
1.5759277,11.991889,12w,Lymphatic,1.0,0.0,0.0,0.0,1.0
9.519077,16.643515,12w,Lymphatic,2.0,0.0,3.0,0.0,1.0
-5.9028115,7.3381433,12w,TA,1.0,0.0,4.0,1.0,1.0
-8.62917,6.6971,12w,TA,1.0,2.0,1.0,0.0,1.0
-1.5726364,11.605615,12w,Colonocyte,1.0,0.0,4.0,0.0,2.0
-3.478254,6.9109235,12w,TA,2.0,4.0,9.0,4.0,4.0
-1.2744279,21.42294,12w,B,0.0,0.0,1.0,2.0,0.0
-0.8056897,12.7381,12w,Colonocyte,0.0,0.0,0.0,0.0,2.0
3.1619682,9.750564,12w,Cycling,2.0,3.0,3.0,4.0,2.0
-8.38508,10.481005,12w,TA,3.0,3.0,6.0,1.0,1.0
-3.6345901,6.543581,12w,Cycling,0.0,0.0,1.0,0.0,0.0
1.3042364,7.218335,12w,TA,0.0,0.0,1.0,0.0,0.0
-3.3995297,14.623615,12w,Colonocyte,1.0,0.0,2.0,3.0,0.0
-6.198084,7.1751175,12w,Cycling,1.0,0.0,3.0,1.0,1.0
2.8186696,5.7280455,12w,Cycling,0.0,1.0,1.0,1.0,0.0
3.894083,-1.6988009,12w,Enteroendocrine,1.0,1.0,4.0,1.0,4.0
-0.36151308,12.229303,12w,Colonocyte,1.0,1.0,2.0,2.0,1.0
-8.812281,9.389674,12w,TA,0.0,0.0,2.0,1.0,1.0
-0.21770652,-3.6292453,12w,Tuft,2.0,3.0,4.0,1.0,4.0
0.9145855,0.075261064,12w,Enteroendocrine,2.0,0.0,1.0,0.0,3.0
5.728383,6.560094,12w,Cycling,0.0,1.0,2.0,1.0,0.0
-1.0645688,13.118414,12w,Colonocyte,3.0,2.0,0.0,2.0,1.0
-6.320547,22.209042,12w,T,3.0,0.0,0.0,1.0,0.0
-7.7149777,10.645239,12w,TA,0.0,0.0,0.0,1.0,2.0
-2.1720457,24.40975,12w,Vascular,0.0,1.0,3.0,2.0,1.0
0.6911213,8.469317,12w,TA,0.0,0.0,0.0,1.0,0.0
-9.285519,8.748157,12w,TA,1.0,1.0,6.0,0.0,1.0
-8.049783,5.272803,12w,TA,0.0,0.0,0.0,1.0,2.0
-8.63374,8.787995,12w,TA,0.0,1.0,3.0,0.0,0.0
-3.3047051,15.743504,12w,Colonocyte,0.0,0.0,0.0,0.0,0.0
-0.9018863,16.835918,12w,TA,4.0,2.0,4.0,1.0,2.0
4.0030417,5.756364,12w,Cycling,0.0,0.0,2.0,0.0,3.0
-8.14438,4.162059,12w,TA,1.0,0.0,0.0,0.0,0.0
10.871793,18.618393,12w,Lymphatic,0.0,0.0,1.0,0.0,1.0
-5.8145337,7.3404317,12w,Cycling,4.0,1.0,5.0,2.0,1.0
0.45622724,9.764125,12w,TA,1.0,2.0,0.0,0.0,0.0
-7.9682393,8.35945,12w,TA,0.0,1.0,10.0,1.0,7.0
-2.2419195,8.671742,12w,TA,1.0,0.0,2.0,1.0,1.0
0.6710819,10.020367,12w,TA,0.0,1.0,2.0,0.0,0.0
-7.519026,6.304852,12w,TA,1.0,0.0,2.0,0.0,0.0
